District,Commodity,Population_million,Production_Tonnes,Avg_Price
Krishnagiri,Cotton,68.5,51681.6,1260.0
Krishnagiri,Cotton,68.5,58896.0,1224.0
Krishnagiri,Cotton,69.2,243810.0,1200.0
Krishnagiri,Cotton,69.2,179046.0,1194.0
Krishnagiri,Cotton,69.2,257506.2,1202.14
Krishnagiri,Cotton,69.2,86790.6,1201.2
Krishnagiri,Cotton,69.2,38431.8,1800.0
Krishnagiri,Cotton,69.2,186060.6,1792.94
Krishnagiri,Cotton,69.2,98929.8,1837.5
Krishnagiri,Cotton,69.2,77450.4,1815.0
Krishnagiri,Cotton,70.4,296233.2,1443.75
Krishnagiri,Cotton,70.4,226720.8,1442.31
Krishnagiri,Cotton,70.4,210558.6,1179.23
Krishnagiri,Cotton,70.4,48724.2,1230.0
Krishnagiri,Cotton,70.4,107519.4,1613.33
Krishnagiri,Cotton,70.4,80370.0,1602.0
Krishnagiri,Cotton,70.4,112741.2,1666.87
Krishnagiri,Cotton,70.4,162403.2,1496.84
Krishnagiri,Cotton,70.4,59342.4,1550.0
Krishnagiri,Cotton,70.4,21913.2,1500.0
Krishnagiri,Cotton,70.4,95256.0,1485.0
Krishnagiri,Cotton,70.4,198856.8,1500.0
Krishnagiri,Cotton,71.3,48502.8,1500.0
Krishnagiri,Cotton,71.3,46240.2,1500.0
Krishnagiri,Cotton,71.3,132017.4,1500.0
Krishnagiri,Cotton,71.3,114685.2,1500.0
Krishnagiri,Cotton,71.3,102978.0,1500.0
Krishnagiri,Cotton,71.3,164381.4,1456.67
Krishnagiri,Cotton,71.3,107271.0,1440.0
Krishnagiri,Cotton,71.3,177460.2,1440.0
Krishnagiri,Cotton,71.3,168681.6,1384.0
Krishnagiri,Cotton,71.3,235630.8,1440.0
Krishnagiri,Cotton,71.3,380059.2,1440.0
Krishnagiri,Cotton,72.1,202158.0,2557.5
Krishnagiri,Cotton,72.1,15591.6,2700.0
Krishnagiri,Cotton,72.1,95466.6,1870.0
Krishnagiri,Cotton,72.9,15755.4,750.0
Krishnagiri,Cotton,74.5,322570.8,2424.29
Krishnagiri,Cotton,74.5,381873.6,2181.82
Krishnagiri,Cotton,74.5,414946.8,2486.4
Krishnagiri,Cotton,75.6,326293.2,2299.28
Krishnagiri,Cotton,75.6,309256.2,2133.57
Krishnagiri,Cotton,75.6,334029.6,2433.0
Krishnagiri,Cotton,75.6,293704.2,2735.45
Krishnagiri,Cotton,75.6,292912.2,2760.0
Krishnagiri,Cotton,75.6,243489.6,2906.25
Krishnagiri,Cotton,75.6,217641.6,2995.43
Krishnagiri,Cotton,75.6,273600.0,3079.04
Krishnagiri,Cotton,75.6,289947.6,3166.87
Krishnagiri,Cotton,75.6,383751.0,3303.34
Krishnagiri,Cotton,75.6,544384.8,3417.32
Krishnagiri,Cotton,75.6,603255.6,3582.0
Krishnagiri,Cotton,76.8,403534.8,3717.14
Krishnagiri,Cotton,76.8,509981.4,3695.36
Krishnagiri,Cotton,76.8,440785.8,3799.2
Krishnagiri,Cotton,76.8,468493.2,3951.43
Krishnagiri,Cotton,76.8,488932.2,3008.23
Krishnagiri,Cotton,76.8,340686.0,2561.0
Krishnagiri,Cotton,76.8,242593.2,2660.0
Krishnagiri,Cotton,76.8,223466.4,2640.0
Krishnagiri,Cotton,76.8,251211.6,2997.5
Krishnagiri,Cotton,76.8,370468.8,3336.92
Krishnagiri,Cotton,76.8,399348.0,3650.77
Krishnagiri,Cotton,76.8,486892.8,3748.0
Krishnagiri,Cotton,77.9,442078.2,3224.69
Krishnagiri,Cotton,77.9,379738.8,3311.54
Krishnagiri,Cotton,77.9,394187.4,3875.17
Krishnagiri,Cotton,77.9,375705.0,4276.55
Krishnagiri,Cotton,77.9,316917.0,4308.39
Krishnagiri,Cotton,77.9,269857.8,2940.0
Krishnagiri,Cotton,77.9,244733.4,3431.06
Krishnagiri,Cotton,77.9,322536.6,3120.0
Krishnagiri,Cotton,77.9,345785.4,3163.45
Krishnagiri,Cotton,77.9,495792.0,3240.0
Krishnagiri,Cotton,77.9,501166.8,3240.0
Krishnagiri,Cotton,77.9,547327.8,3219.64
Krishnagiri,Cotton,78.7,607143.24,3240.0
Krishnagiri,Cotton,78.7,474675.84,3789.23
Krishnagiri,Cotton,78.7,548797.5,4080.0
Krishnagiri,Cotton,78.7,510180.12,3623.08
Krishnagiri,Cotton,78.7,533861.82,3261.29
Krishnagiri,Cotton,78.7,439194.24,3000.0
Krishnagiri,Cotton,78.7,437200.56,3193.55
Krishnagiri,Cotton,78.7,431255.34,3300.0
Krishnagiri,Cotton,78.7,420814.08,3393.34
Krishnagiri,Cotton,78.7,546916.68,3300.0
Krishnagiri,Cotton,78.7,436927.68,3372.41
Krishnagiri,Cotton,78.7,441381.6,3300.0
Krishnagiri,Cotton,79.5,403742.88,3398.57
Krishnagiri,Cotton,79.5,395483.76,3420.0
Krishnagiri,Cotton,79.5,375593.22,3420.0
Krishnagiri,Cotton,79.5,135509.94,3414.55
Krishnagiri,Cotton,79.5,78939.36,3240.0
Krishnagiri,Cotton,79.5,278742.6,3291.43
Krishnagiri,Cotton,79.5,193955.58,3240.0
Krishnagiri,Cucumber,83.9,344675.76,10.96
Krishnagiri,Cucumber,83.9,1325647.12,1547.4
Krishnagiri,Cucumber,83.9,1259556.64,1536.77
Krishnagiri,Cucumber,83.9,1496010.24,1398.0
Krishnagiri,Cucumber,83.9,1640956.96,1299.68
Krishnagiri,Cucumber,83.9,1223173.6,957.91
Krishnagiri,Cucumber,83.9,1266596.16,1692.0
Krishnagiri,Cucumber,84.8,1293923.84,1332.58
Krishnagiri,Cucumber,84.8,1024013.76,1444.28
Krishnagiri,Cucumber,84.8,981703.8,1334.62
Krishnagiri,Cucumber,84.8,840969.36,880.34
Krishnagiri,Cucumber,84.8,730642.56,1918.5
Krishnagiri,Cucumber,84.8,771075.2,1877.14
Krishnagiri,Cucumber,84.8,1162457.28,2106.67
Krishnagiri,Cucumber,84.8,1172499.2,1594.45
Krishnagiri,Cucumber,84.8,1565082.88,1585.5
Krishnagiri,Cucumber,84.8,1680423.68,2060.56
Krishnagiri,Cucumber,84.8,2078889.24,1630.0
Krishnagiri,Cucumber,84.8,1855075.08,1162.62
Krishnagiri,Cumbu,68.5,34356.25,288.0
Krishnagiri,Cumbu,68.5,28120.0,300.0
Krishnagiri,Cumbu,68.5,35185.0,300.0
Krishnagiri,Cumbu,68.5,21383.75,300.0
Krishnagiri,Cumbu,69.2,9985.0,345.0
Krishnagiri,Cumbu,69.2,11360.0,540.0
Krishnagiri,Cumbu,69.2,30805.0,504.0
Krishnagiri,Cumbu,70.4,4177.5,570.0
Krishnagiri,Cumbu,70.4,55357.5,540.0
Krishnagiri,Cumbu,70.4,10553.75,540.0
Krishnagiri,Custard Apple,83.9,2608026.56,5925.0
Krishnagiri,Custard Apple,83.9,7967388.68,3134.69
Krishnagiri,Custard Apple,83.9,9436463.08,2508.62
Krishnagiri,Custard Apple,83.9,8390036.72,2273.08
Krishnagiri,Custard Apple,83.9,4639353.52,3000.0
Krishnagiri,Custard Apple,84.8,161182.44,2700.0
Krishnagiri,Custard Apple,84.8,1555524.52,2940.0
Krishnagiri,Custard Apple,84.8,4604793.54,3000.0
Krishnagiri,Custard Apple,84.8,6979741.04,2560.46
Krishnagiri,Custard Apple,84.8,11187560.12,2283.97
Krishnagiri,Custard Apple,84.8,7511175.68,2106.52
Krishnagiri,Drumstick,83.9,1092673.92,78.46
Krishnagiri,Drumstick,83.9,3915821.12,4700.67
Krishnagiri,Drumstick,83.9,4535784.24,2950.0
Krishnagiri,Drumstick,83.9,4497222.0,3484.0
Krishnagiri,Drumstick,83.9,4686167.0,4343.23
Krishnagiri,Drumstick,83.9,4133884.2,6014.69
Krishnagiri,Drumstick,83.9,4108407.24,13478.57
Krishnagiri,Drumstick,84.8,4641596.6,10006.45
Krishnagiri,Drumstick,84.8,3922511.12,7138.7
Krishnagiri,Drumstick,84.8,4149157.44,3900.0
Krishnagiri,Drumstick,84.8,3917680.24,2138.0
Krishnagiri,Drumstick,84.8,3697784.2,4552.0
Krishnagiri,Drumstick,84.8,3345020.0,4836.43
Krishnagiri,Drumstick,84.8,3415104.4,3191.11
Krishnagiri,Drumstick,84.8,3303905.2,1984.45
Krishnagiri,Drumstick,84.8,4049322.8,4026.4
Krishnagiri,Drumstick,84.8,3938206.0,4782.22
Krishnagiri,Drumstick,84.8,5049535.44,6857.01
Krishnagiri,Drumstick,84.8,3940642.24,11510.4
Krishnagiri,Elephant Foot Yam,83.9,360324.64,36.46
Krishnagiri,Elephant Foot Yam,83.9,1401291.0,4169.25
Krishnagiri,Elephant Foot Yam,83.9,1714534.0,5390.32
Krishnagiri,Elephant Foot Yam,83.9,1761468.0,4940.0
Krishnagiri,Elephant Foot Yam,83.9,1777097.2,4441.94
Krishnagiri,Elephant Foot Yam,83.9,1604106.08,3715.79
Krishnagiri,Elephant Foot Yam,83.9,1719656.72,3950.0
Krishnagiri,Elephant Foot Yam,84.8,1757353.84,4122.58
Krishnagiri,Elephant Foot Yam,84.8,1543269.28,3600.0
Krishnagiri,Elephant Foot Yam,84.8,1609832.52,3823.73
Krishnagiri,Elephant Foot Yam,84.8,1479072.96,4209.83
Krishnagiri,Elephant Foot Yam,84.8,1433015.68,4190.0
Krishnagiri,Elephant Foot Yam,84.8,1260304.64,3664.28
Krishnagiri,Elephant Foot Yam,84.8,1305147.04,3600.0
Krishnagiri,Elephant Foot Yam,84.8,1234790.72,3600.0
Krishnagiri,Elephant Foot Yam,84.8,1564332.32,3600.0
Krishnagiri,Elephant Foot Yam,84.8,1499721.28,3733.33
Krishnagiri,Elephant Foot Yam,84.8,2029868.16,3967.16
Krishnagiri,Elephant Foot Yam,84.8,1801112.2,3481.03
Krishnagiri,Garlic,83.9,660839.4,142.15
Krishnagiri,Garlic,83.9,2125247.12,12319.3
Krishnagiri,Garlic,83.9,2271531.68,17540.32
Krishnagiri,Garlic,83.9,2426571.68,21810.0
Krishnagiri,Garlic,83.9,2415765.28,20719.36
Krishnagiri,Garlic,83.9,2191926.04,21902.61
Krishnagiri,Garlic,83.9,2405547.04,22775.0
Krishnagiri,Garlic,84.8,2389970.56,18716.13
Krishnagiri,Garlic,84.8,1978644.24,11072.43
Krishnagiri,Garlic,84.8,1873277.56,7033.61
Krishnagiri,Garlic,84.8,1644466.72,7595.0
Krishnagiri,Garlic,84.8,1678253.76,7960.0
Krishnagiri,Garlic,84.8,1543277.12,8209.82
Krishnagiri,Garlic,84.8,1653861.12,8164.49
Krishnagiri,Garlic,84.8,1588033.44,7348.57
Krishnagiri,Garlic,84.8,2154643.04,7189.66
Krishnagiri,Garlic,84.8,2430750.08,7216.67
Krishnagiri,Garlic,84.8,3323971.8,7330.0
Krishnagiri,Garlic,84.8,2992055.28,8034.14
Krishnagiri,Ginger,83.9,115892.4,104.62
Krishnagiri,Ginger,83.9,424051.36,8403.0
Krishnagiri,Ginger,83.9,505850.05,9832.26
Krishnagiri,Ginger,83.9,486493.8,9686.0
Krishnagiri,Ginger,83.9,509235.89,8165.38
Krishnagiri,Ginger,83.9,456209.78,7487.41
Krishnagiri,Ginger,83.9,466615.95,5009.6
Krishnagiri,Ginger,84.8,505862.2,3236.9
Krishnagiri,Ginger,84.8,436904.85,3257.14
Krishnagiri,Ginger,84.8,438386.93,3306.85
Krishnagiri,Ginger,84.8,437162.16,3213.42
Krishnagiri,Ginger,84.8,430136.3,3218.4
Krishnagiri,Ginger,84.8,380170.4,3585.86
Krishnagiri,Ginger,84.8,392044.35,3777.78
Krishnagiri,Ginger,84.8,369229.2,5137.78
Krishnagiri,Ginger,84.8,438600.4,5328.0
Krishnagiri,Ginger,84.8,426876.09,5077.61
Krishnagiri,Ginger,84.8,559643.8,4926.04
Krishnagiri,Ginger,84.8,514383.45,4497.17
Krishnagiri,Grapes,83.9,1558646.18,54.46
Krishnagiri,Grapes,83.9,3906301.76,3722.63
Krishnagiri,Grapes,83.9,3886936.44,7350.0
Krishnagiri,Grapes,83.9,3711438.04,8320.0
Krishnagiri,Grapes,83.9,3885242.04,7200.0
Krishnagiri,Grapes,83.9,3386157.3,6488.89
Krishnagiri,Grapes,83.9,3736143.76,3800.0
Krishnagiri,Grapes,84.8,3712071.92,3600.0
Krishnagiri,Grapes,84.8,3395696.68,4371.43
Krishnagiri,Grapes,84.8,3542857.68,6000.0
Krishnagiri,Grapes,84.8,3424529.6,6280.0
Krishnagiri,Grapes,84.8,3353666.08,5160.0
Krishnagiri,Grapes,84.8,3060726.46,3771.43
Krishnagiri,Grapes,84.8,2738405.3,3600.0
Krishnagiri,Grapes,84.8,2689715.36,9744.0
Krishnagiri,Grapes,84.8,3200270.0,11793.1
Krishnagiri,Grapes,84.8,1363453.8,8000.0
Krishnagiri,Grapes,84.8,3960019.28,4711.76
Krishnagiri,Grapes,84.8,3610557.24,3416.13
Krishnagiri,Green Peas,83.9,20167.11,124.61
Krishnagiri,Green Peas,83.9,93287.82,9170.63
Krishnagiri,Green Peas,83.9,116956.86,9106.45
Krishnagiri,Green Peas,83.9,113775.09,15071.18
Krishnagiri,Green Peas,83.9,130213.14,11574.19
Krishnagiri,Green Peas,83.9,114050.91,10105.27
Krishnagiri,Green Peas,83.9,106874.07,6000.0
Krishnagiri,Green Peas,84.8,118371.24,3967.74
Krishnagiri,Green Peas,84.8,94056.12,2464.28
Krishnagiri,Green Peas,84.8,89624.67,4266.1
Krishnagiri,Green Peas,84.8,88353.3,7168.52
Krishnagiri,Green Peas,84.8,84368.88,9885.0
Krishnagiri,Green Peas,84.8,73166.4,12642.86
Krishnagiri,Green Peas,84.8,92587.26,12600.0
Krishnagiri,Green Peas,84.8,97506.81,6981.82
Krishnagiri,Green Peas,84.8,124085.04,9400.0
Krishnagiri,Green Peas,84.8,128439.96,15200.0
Krishnagiri,Green Peas,84.8,168071.13,13055.38
Krishnagiri,Green Peas,84.8,148973.4,4216.15
Krishnagiri,Ground Nut,64.5,948.32,690.0
Krishnagiri,Ground Nut,64.5,926.1,660.0
Krishnagiri,Ground Nut,64.5,670.46,282.0
Krishnagiri,Ground Nut,64.5,2109.06,660.0
Krishnagiri,Ground Nut,64.5,1126.74,468.0
Krishnagiri,Ground Nut,66.4,2592.6,210.0
Krishnagiri,Ground Nut,68.5,3933.84,360.0
Krishnagiri,Ground Nut,69.2,9301.2,1207.5
Krishnagiri,Ground Nut,69.2,11745.74,1218.0
Krishnagiri,Ground Nut,70.4,5174.0,1005.0
Krishnagiri,Ground Nut,70.4,11558.64,1100.0
Krishnagiri,Ground Nut,70.4,10381.52,822.0
Krishnagiri,Ground Nut,71.3,7083.16,1162.5
Krishnagiri,Ground Nut,71.3,39050.4,1650.0
Krishnagiri,Ground Nut,72.1,1287.56,2700.0
Krishnagiri,Ground Nut,72.1,34783.82,1919.47
Krishnagiri,Ground Nut,72.1,42928.26,1577.14
Krishnagiri,Ground Nut,72.9,34698.92,1409.21
Krishnagiri,Ground Nut,72.9,34287.76,1894.28
Krishnagiri,Ground Nut,72.9,27217.18,1911.43
Krishnagiri,Ground Nut,72.9,10811.26,1906.15
Krishnagiri,Ground Nut,72.9,11288.02,1458.0
Krishnagiri,Ground Nut,72.9,14888.58,772.1
Krishnagiri,Ground Nut,72.9,19353.84,744.55
Krishnagiri,Ground Nut,72.9,20605.5,1026.0
Krishnagiri,Ground Nut,72.9,22045.94,895.0
Krishnagiri,Ground Nut,72.9,32510.26,1752.0
Krishnagiri,Ground Nut,72.9,33433.6,2317.5
Krishnagiri,Ground Nut,72.9,29104.86,2598.0
Krishnagiri,Ground Nut,73.7,24339.32,2897.65
Krishnagiri,Ground Nut,73.7,26306.7,3033.0
Krishnagiri,Ground Nut,73.7,19263.84,2685.0
Krishnagiri,Ground Nut,73.7,15043.02,2592.63
Krishnagiri,Ground Nut,73.7,17335.22,2640.0
Krishnagiri,Ground Nut,73.7,18674.68,2760.0
Krishnagiri,Ground Nut,73.7,21480.58,2815.91
Krishnagiri,Ground Nut,73.7,12501.72,2825.45
Krishnagiri,Ground Nut,73.7,26767.6,2808.0
Krishnagiri,Ground Nut,73.7,30754.22,2761.5
Krishnagiri,Ground Nut,73.7,33586.06,2796.0
Krishnagiri,Ground Nut,73.7,28890.9,2745.88
Krishnagiri,Ground Nut,74.5,28779.16,2771.05
Krishnagiri,Ground Nut,74.5,25552.1,2740.5
Krishnagiri,Ground Nut,74.5,20720.68,2782.5
Krishnagiri,Ground Nut,74.5,15673.54,2818.42
Krishnagiri,Ground Nut,74.5,19544.02,2802.86
Krishnagiri,Ground Nut,74.5,20022.4,2796.0
Krishnagiri,Ground Nut,74.5,22968.32,2715.71
Krishnagiri,Ground Nut,74.5,23962.58,2681.66
Krishnagiri,Ground Nut,74.5,24498.04,2741.25
Krishnagiri,Ground Nut,74.5,37907.86,1872.86
Krishnagiri,Ground Nut,74.5,40842.44,1461.43
Krishnagiri,Ground Nut,74.5,47536.52,1560.0
Krishnagiri,Ground Nut,75.6,37388.88,2217.14
Krishnagiri,Ground Nut,75.6,37471.3,2481.25
Krishnagiri,Ground Nut,75.6,29391.48,2177.4
Krishnagiri,Ground Nut,75.6,23375.0,2067.95
Krishnagiri,Ground Nut,75.6,28604.1,2041.2
Krishnagiri,Ground Nut,75.6,29091.06,2002.5
Krishnagiri,Ground Nut,75.6,32533.08,2420.4
Krishnagiri,Ground Nut,75.6,37656.34,2494.61
Krishnagiri,Ground Nut,75.6,36170.34,2461.8
Krishnagiri,Ground Nut,75.6,45260.24,2461.0
Krishnagiri,Ground Nut,75.6,64196.52,2452.0
Krishnagiri,Ground Nut,75.6,64782.46,2447.22
Krishnagiri,Ground Nut,76.8,54965.48,2475.0
Krishnagiri,Ground Nut,76.8,58376.4,2531.25
Krishnagiri,Ground Nut,76.8,47383.74,2453.4
Krishnagiri,Ground Nut,76.8,29689.34,2503.7
Krishnagiri,Ground Nut,76.8,30636.74,2465.81
Krishnagiri,Ground Nut,76.8,30758.94,2485.5
Krishnagiri,Ground Nut,76.8,33009.76,2511.0
Krishnagiri,Ground Nut,76.8,32252.6,2567.78
Krishnagiri,Ground Nut,76.8,34717.8,2595.0
Krishnagiri,Ground Nut,76.8,44476.12,2518.85
Krishnagiri,Ground Nut,76.8,42964.04,2522.5
Krishnagiri,Ground Nut,76.8,44937.54,2559.13
Krishnagiri,Ground Nut,77.9,51526.04,2937.43
Krishnagiri,Ground Nut,77.9,44424.1,2522.22
Krishnagiri,Ground Nut,77.9,36481.36,3405.0
Krishnagiri,Ground Nut,77.9,27800.46,3582.22
Krishnagiri,Ground Nut,77.9,27950.54,3592.26
Krishnagiri,Ground Nut,77.9,28489.08,2544.83
Krishnagiri,Ground Nut,77.9,34495.52,2674.14
Krishnagiri,Ground Nut,77.9,43724.64,2670.18
Krishnagiri,Ground Nut,77.9,41613.6,2671.11
Krishnagiri,Ground Nut,77.9,56130.76,2670.06
Krishnagiri,Ground Nut,77.9,53668.06,2670.0
Krishnagiri,Ground Nut,77.9,67385.64,2670.0
Krishnagiri,Ground Nut,78.7,66145.24,2670.97
Krishnagiri,Ground Nut,78.7,45277.17,2670.0
Krishnagiri,Ground Nut,78.7,32956.93,2671.58
Krishnagiri,Ground Nut,78.7,51567.14,2670.0
Krishnagiri,Ground Nut,78.7,49759.36,2670.0
Krishnagiri,Ground Nut,78.7,38960.16,2610.0
Krishnagiri,Ground Nut,78.7,49137.4,2673.0
Krishnagiri,Ground Nut,78.7,50653.74,2671.0
Krishnagiri,Ground Nut,78.7,43720.1,2685.0
Krishnagiri,Ground Nut,78.7,45300.54,2900.54
Krishnagiri,Ground Nut,78.7,40617.25,2940.0
Krishnagiri,Ground Nut,78.7,30219.14,2940.0
Krishnagiri,Ground Nut,79.5,9363.06,2980.0
Krishnagiri,Ground Nut,79.5,1684.84,3000.0
Krishnagiri,Ground Nut,83.9,73177.39,4193.88
Krishnagiri,Ground Nut,83.9,91335.6,4395.0
Krishnagiri,Ground Nut,83.9,91179.12,4070.0
Krishnagiri,Ground Nut,83.9,97773.1,3687.1
Krishnagiri,Ground Nut,83.9,87273.44,3750.0
Krishnagiri,Ground Nut,83.9,78157.23,3761.11
Krishnagiri,Ground Nut,84.8,93018.84,3998.36
Krishnagiri,Ground Nut,84.8,76570.12,4226.78
Krishnagiri,Ground Nut,84.8,72232.96,4200.0
Krishnagiri,Ground Nut,84.8,66966.11,4189.83
Krishnagiri,Ground Nut,84.8,67979.09,4316.95
Krishnagiri,Ground Nut,84.8,57348.15,4341.82
Krishnagiri,Ground Nut,84.8,66634.24,4263.46
Krishnagiri,Ground Nut,84.8,71737.18,4205.56
Krishnagiri,Ground Nut,84.8,92113.56,4091.38
Krishnagiri,Ground Nut,84.8,98030.16,3838.89
Krishnagiri,Ground Nut,84.8,135780.48,3887.21
Krishnagiri,Ground Nut,84.8,107141.5,4227.0
Krishnagiri,Guava,83.9,2997396.5,33.12
Krishnagiri,Guava,83.9,7812603.52,2594.72
Krishnagiri,Guava,83.9,7650944.38,3033.34
Krishnagiri,Guava,83.9,7422876.08,3035.0
Krishnagiri,Guava,83.9,7770484.08,2975.81
Krishnagiri,Guava,83.9,7146310.5,3015.79
Krishnagiri,Guava,83.9,6850436.0,3256.36
Krishnagiri,Guava,84.8,5683104.56,3508.7
Krishnagiri,Guava,84.8,6791393.36,3476.78
Krishnagiri,Guava,84.8,7085715.36,3566.0
Krishnagiri,Guava,84.8,6732814.26,3905.08
Krishnagiri,Guava,84.8,6593019.28,3416.95
Krishnagiri,Guava,84.8,5470785.62,3540.0
Krishnagiri,Guava,84.8,5681380.64,3501.92
Krishnagiri,Guava,84.8,5808468.08,2655.56
Krishnagiri,Guava,84.8,6620676.24,2778.0
Krishnagiri,Guava,84.8,6147092.6,3088.89
Krishnagiri,Guava,84.8,7338405.66,3352.38
Krishnagiri,Guava,84.8,10714403.16,3309.78
Krishnagiri,Horse Gram,68.5,9555.6,504.75
Krishnagiri,Horse Gram,68.5,27024.0,416.14
Krishnagiri,Horse Gram,68.5,9444.0,440.5
Krishnagiri,Horse Gram,70.4,5607.3,1674.0
Krishnagiri,Horse Gram,70.4,12555.0,775.0
Krishnagiri,Horse Gram,70.4,8618.4,780.0
Krishnagiri,Horse Gram,71.3,2390.7,525.0
Krishnagiri,Horse Gram,71.3,2890.8,750.0
Krishnagiri,Horse Gram,71.3,5112.9,870.0
Krishnagiri,Horse Gram,72.1,7409.7,650.0
Krishnagiri,Horse Gram,72.1,1618.5,660.0
Krishnagiri,Horse Gram,72.1,1919.4,798.0
Krishnagiri,Horse Gram,72.1,31565.4,701.77
Krishnagiri,Horse Gram,72.1,55746.6,737.37
Krishnagiri,Horse Gram,72.1,61974.9,705.0
Krishnagiri,Horse Gram,72.9,50425.8,738.0
Krishnagiri,Horse Gram,72.9,47867.4,832.5
Krishnagiri,Horse Gram,72.9,40550.7,748.57
Krishnagiri,Horse Gram,72.9,16869.9,876.92
Krishnagiri,Horse Gram,72.9,8655.3,750.0
Krishnagiri,Horse Gram,72.9,23411.7,707.37
Krishnagiri,Horse Gram,72.9,29991.6,728.18
Krishnagiri,Horse Gram,72.9,29551.5,820.0
Krishnagiri,Horse Gram,72.9,33008.1,953.33
Krishnagiri,Horse Gram,72.9,33300.3,810.0
Krishnagiri,Indian Gooseberry,83.9,4194164.0,67.39
Krishnagiri,Indian Gooseberry,83.9,10277024.18,5251.62
Krishnagiri,Indian Gooseberry,83.9,10115402.6,6290.32
Krishnagiri,Indian Gooseberry,83.9,9766067.4,5140.0
Krishnagiri,Indian Gooseberry,83.9,10090654.24,4741.94
Krishnagiri,Indian Gooseberry,83.9,9191448.32,4863.16
Krishnagiri,Indian Gooseberry,83.9,9596999.28,5870.0
Krishnagiri,Indian Gooseberry,84.8,9972931.44,6251.61
Krishnagiri,Indian Gooseberry,84.8,8983972.36,6214.28
Krishnagiri,Indian Gooseberry,84.8,9597423.6,5980.0
Krishnagiri,Indian Gooseberry,84.8,9450844.96,5880.0
Krishnagiri,Indian Gooseberry,84.8,9239836.9,5654.24
Krishnagiri,Indian Gooseberry,84.8,8715781.84,5094.64
Krishnagiri,Indian Gooseberry,84.8,8450816.12,5238.89
Krishnagiri,Indian Gooseberry,84.8,8408767.88,5388.89
Krishnagiri,Indian Gooseberry,84.8,9368439.92,5598.31
Krishnagiri,Indian Gooseberry,84.8,8767157.6,5622.22
Krishnagiri,Indian Gooseberry,84.8,11023220.24,5016.27
Krishnagiri,Indian Gooseberry,84.8,10101518.08,4812.1
Krishnagiri,Ivy Gourd,83.9,755843.64,28.15
Krishnagiri,Ivy Gourd,83.9,2321013.04,2303.79
Krishnagiri,Ivy Gourd,83.9,2349298.76,3016.31
Krishnagiri,Ivy Gourd,83.9,2341921.24,2619.8
Krishnagiri,Ivy Gourd,83.9,2509609.12,2849.12
Krishnagiri,Ivy Gourd,83.9,2419197.96,3418.25
Krishnagiri,Ivy Gourd,83.9,2178249.32,4161.65
Krishnagiri,Ivy Gourd,84.8,2492002.64,3766.34
Krishnagiri,Ivy Gourd,84.8,2173308.92,2845.27
Krishnagiri,Ivy Gourd,84.8,2173379.72,2573.33
Krishnagiri,Ivy Gourd,84.8,1901843.0,2663.76
Krishnagiri,Ivy Gourd,84.8,1914883.2,2191.37
Krishnagiri,Ivy Gourd,84.8,1708584.72,2560.2
Krishnagiri,Ivy Gourd,84.8,1987214.08,2800.0
Krishnagiri,Ivy Gourd,84.8,1777792.96,3000.0
Krishnagiri,Ivy Gourd,84.8,2209127.56,3047.66
Krishnagiri,Ivy Gourd,84.8,2412979.52,3073.47
Krishnagiri,Ivy Gourd,84.8,3374923.0,3586.48
Krishnagiri,Ivy Gourd,84.8,2961071.76,4205.61
Krishnagiri,Jack Fruit,83.9,2613899.86,18.0
Krishnagiri,Jack Fruit,83.9,6130633.5,1443.6
Krishnagiri,Jack Fruit,83.9,1022950.7,1800.0
Krishnagiri,Jack Fruit,83.9,200557.54,1800.0
Krishnagiri,Jack Fruit,83.9,202863.22,1800.0
Krishnagiri,Jack Fruit,84.8,201341.18,1800.0
Krishnagiri,Jack Fruit,84.8,4954996.5,2016.0
Krishnagiri,Jack Fruit,84.8,11710727.1,3366.1
Krishnagiri,Jack Fruit,84.8,10873921.88,3120.0
Krishnagiri,Jack Fruit,84.8,9758739.78,2957.14
Krishnagiri,Jack Fruit,84.8,5149356.16,1500.0
Krishnagiri,Jamun,83.9,3086928.78,96.0
Krishnagiri,Jamun,83.9,5068138.86,6432.0
Krishnagiri,Jamun,83.9,471059.08,9600.0
Krishnagiri,Jamun,84.8,4733862.1,8040.0
Krishnagiri,Jamun,84.8,7920705.5,6254.54
Krishnagiri,Jamun,84.8,1198785.18,7680.0
Krishnagiri,Jamun,84.8,239520.54,6000.0
Krishnagiri,Jasmine,83.9,35862.06,300.0
Krishnagiri,Jasmine,83.9,96230.46,15238.13
Krishnagiri,Jasmine,83.9,91291.38,30562.5
Krishnagiri,Jasmine,83.9,87809.54,22600.0
Krishnagiri,Jasmine,83.9,91405.78,26903.23
Krishnagiri,Jasmine,83.9,79416.06,53357.14
Krishnagiri,Jasmine,83.9,86267.93,57000.0
Krishnagiri,Jasmine,84.8,90641.69,91935.49
Krishnagiri,Jasmine,84.8,77718.33,88500.0
Krishnagiri,Jasmine,84.8,82312.2,26100.0
Krishnagiri,Jasmine,84.8,77792.15,28600.0
Krishnagiri,Jasmine,84.8,74104.98,20200.0
Krishnagiri,Jasmine,84.8,67343.17,25071.43
Krishnagiri,Jasmine,84.8,68187.58,26666.66
Krishnagiri,Jasmine,84.8,63770.44,43846.15
Krishnagiri,Jasmine,84.8,74967.68,29571.43
Krishnagiri,Jasmine,84.8,71441.99,32400.0
