District,Commodity,YM,Year,Population_million,Production_Tonnes
Madurai,Avarai,2024-12,2024,83.9,2712837.12
Madurai,Avarai,2025-01,2025,84.8,2922084.64
Madurai,Avarai,2025-02,2025,84.8,2288499.92
Madurai,Avarai,2025-03,2025,84.8,2139039.28
Madurai,Avarai,2025-04,2025,84.8,1996555.12
Madurai,Avarai,2025-05,2025,84.8,1853892.96
Madurai,Avarai,2025-06,2025,84.8,1598271.56
Madurai,Avarai,2025-07,2025,84.8,2064211.84
Madurai,Avarai,2025-08,2025,84.8,1906133.44
Madurai,Avarai,2025-09,2025,84.8,2693037.84
Madurai,Avarai,2025-10,2025,84.8,2787728.36
Madurai,Avarai,2025-11,2025,84.8,3952360.8
Madurai,Avarai,2025-12,2025,84.8,3214163.36
Madurai,Banana,2005-09,2005,66.4,53415.6
Madurai,Banana,2024-06,2024,83.9,1719192.54
Madurai,Banana,2024-07,2024,83.9,10346675.1
Madurai,Banana,2024-08,2024,83.9,16020115.76
Madurai,Banana,2024-09,2024,83.9,16279335.14
Madurai,Banana,2024-10,2024,83.9,16269013.36
Madurai,Banana,2024-11,2024,83.9,15135592.28
Madurai,Banana,2024-12,2024,83.9,16099061.44
Madurai,Banana,2025-01,2025,84.8,16330354.48
Madurai,Banana,2025-02,2025,84.8,14402894.72
Madurai,Banana,2025-03,2025,84.8,15011071.68
Madurai,Banana,2025-04,2025,84.8,14509067.32
Madurai,Banana,2025-05,2025,84.8,13862775.92
Madurai,Banana,2025-06,2025,84.8,13380544.98
Madurai,Banana,2025-07,2025,84.8,12306096.24
Madurai,Banana,2025-08,2025,84.8,10443577.16
Madurai,Banana,2025-09,2025,84.8,12177714.64
Madurai,Banana,2025-10,2025,84.8,11339866.88
Madurai,Banana,2025-11,2025,84.8,15030383.76
Madurai,Banana,2025-12,2025,84.8,13358223.08
Madurai,Beans,2024-06,2024,83.9,114891.92
Madurai,Beans,2024-07,2024,83.9,1611697.84
Madurai,Beans,2024-08,2024,83.9,2697703.68
Madurai,Beans,2024-09,2024,83.9,3353156.28
Madurai,Beans,2024-10,2024,83.9,3614732.68
Madurai,Beans,2024-11,2024,83.9,2744819.08
Madurai,Beans,2024-12,2024,83.9,2838547.36
Madurai,Beans,2025-01,2025,84.8,2821662.08
Madurai,Beans,2025-02,2025,84.8,2304030.96
Madurai,Beans,2025-03,2025,84.8,2228182.56
Madurai,Beans,2025-04,2025,84.8,1782900.0
Madurai,Beans,2025-05,2025,84.8,1423415.04
Madurai,Beans,2025-06,2025,84.8,1479843.0
Madurai,Beans,2025-07,2025,84.8,2608978.92
Madurai,Beans,2025-08,2025,84.8,2581219.2
Madurai,Beans,2025-09,2025,84.8,3466991.36
Madurai,Beans,2025-10,2025,84.8,3646730.88
Madurai,Beans,2025-11,2025,84.8,4713590.16
Madurai,Beans,2025-12,2025,84.8,4244106.24
Madurai,Beetroot,2024-07,2024,83.9,822759.68
Madurai,Beetroot,2024-08,2024,83.9,1298182.24
Madurai,Beetroot,2024-09,2024,83.9,1531454.24
Madurai,Beetroot,2024-10,2024,83.9,1726075.08
Madurai,Beetroot,2024-11,2024,83.9,1270082.6
Madurai,Beetroot,2024-12,2024,83.9,1352266.56
Madurai,Beetroot,2025-01,2025,84.8,1328109.68
Madurai,Beetroot,2025-02,2025,84.8,1061735.36
Madurai,Beetroot,2025-03,2025,84.8,1050930.56
Madurai,Beetroot,2025-04,2025,84.8,919301.44
Madurai,Beetroot,2025-05,2025,84.8,752864.88
Madurai,Beetroot,2025-06,2025,84.8,798973.28
Madurai,Beetroot,2025-07,2025,84.8,1192048.0
Madurai,Beetroot,2025-08,2025,84.8,1221385.28
Madurai,Beetroot,2025-09,2025,84.8,1611486.08
Madurai,Beetroot,2025-10,2025,84.8,1721328.28
Madurai,Beetroot,2025-11,2025,84.8,2134324.16
Madurai,Beetroot,2025-12,2025,84.8,1990336.64
Madurai,Bengal Gram,2005-08,2005,66.4,2101.5
Madurai,Bengal Gram,2005-09,2005,66.4,14256.6
Madurai,Bengal Gram,2005-10,2005,66.4,32050.8
Madurai,Bengal Gram,2005-11,2005,66.4,35712.6
Madurai,Bengal Gram,2005-12,2005,66.4,52835.7
Madurai,Bengal Gram,2006-01,2006,67.3,38890.2
Madurai,Bengal Gram,2006-02,2006,67.3,35404.5
Madurai,Bengal Gram,2006-03,2006,67.3,27721.2
Madurai,Bengal Gram,2006-04,2006,67.3,20436.0
Madurai,Bengal Gram,2006-05,2006,67.3,13025.4
Madurai,Bengal Gram,2006-06,2006,67.3,17373.6
Madurai,Bengal Gram,2006-07,2006,67.3,16870.8
Madurai,Bengal Gram,2006-08,2006,67.3,20307.0
Madurai,Bengal Gram,2006-09,2006,67.3,29249.1
Madurai,Bengal Gram,2006-10,2006,67.3,23533.8
Madurai,Bengal Gram,2006-11,2006,67.3,19384.5
Madurai,Bengal Gram,2006-12,2006,67.3,31227.9
Madurai,Bengal Gram,2007-01,2007,68.5,29021.7
Madurai,Bengal Gram,2007-02,2007,68.5,16197.3
Madurai,Bengal Gram,2007-03,2007,68.5,17573.7
Madurai,Bengal Gram,2007-04,2007,68.5,2253.6
Madurai,Bengal Gram,2007-05,2007,68.5,1183.2
Madurai,Bengal Gram,2007-12,2007,68.5,6291.6
Madurai,Bengal Gram,2008-01,2008,69.2,41535.9
Madurai,Bengal Gram,2008-02,2008,69.2,41462.4
Madurai,Bengal Gram,2008-03,2008,69.2,2338.8
Madurai,Bengal Gram,2008-07,2008,69.2,1947.3
Madurai,Betal Leaves,2024-07,2024,83.9,150127.0
Madurai,Betal Leaves,2024-08,2024,83.9,291543.57
Madurai,Betal Leaves,2024-09,2024,83.9,280485.12
Madurai,Betal Leaves,2024-10,2024,83.9,294879.1
Madurai,Betal Leaves,2024-11,2024,83.9,280334.86
Madurai,Betal Leaves,2024-12,2024,83.9,271708.0
Madurai,Betal Leaves,2025-01,2025,84.8,296363.54
Madurai,Betal Leaves,2025-02,2025,84.8,271658.96
Madurai,Betal Leaves,2025-03,2025,84.8,249723.12
Madurai,Betal Leaves,2025-04,2025,84.8,241975.32
Madurai,Betal Leaves,2025-05,2025,84.8,221068.56
Madurai,Betal Leaves,2025-06,2025,84.8,202966.64
Madurai,Betal Leaves,2025-07,2025,84.8,222025.1
Madurai,Betal Leaves,2025-08,2025,84.8,217229.16
Madurai,Betal Leaves,2025-09,2025,84.8,251482.88
Madurai,Betal Leaves,2025-10,2025,84.8,253513.18
Madurai,Betal Leaves,2025-11,2025,84.8,368353.0
Madurai,Betal Leaves,2025-12,2025,84.8,340002.64
Madurai,Bitter Gourd,2024-06,2024,83.9,384961.2
Madurai,Bitter Gourd,2024-07,2024,83.9,2137136.76
Madurai,Bitter Gourd,2024-08,2024,83.9,2605093.96
Madurai,Bitter Gourd,2024-09,2024,83.9,2791905.24
Madurai,Bitter Gourd,2024-10,2024,83.9,3154982.04
Madurai,Bitter Gourd,2024-11,2024,83.9,2545470.56
Madurai,Bitter Gourd,2024-12,2024,83.9,2540567.12
Madurai,Bitter Gourd,2025-01,2025,84.8,2626897.52
Madurai,Bitter Gourd,2025-02,2025,84.8,2043577.8
Madurai,Bitter Gourd,2025-03,2025,84.8,1993660.48
Madurai,Bitter Gourd,2025-04,2025,84.8,1802666.32
Madurai,Bitter Gourd,2025-05,2025,84.8,1581631.2
Madurai,Bitter Gourd,2025-06,2025,84.8,1501732.4
Madurai,Bitter Gourd,2025-07,2025,84.8,1920576.6
Madurai,Bitter Gourd,2025-08,2025,84.8,1675269.68
Madurai,Bitter Gourd,2025-09,2025,84.8,2160004.4
Madurai,Bitter Gourd,2025-10,2025,84.8,2266386.2
Madurai,Bitter Gourd,2025-11,2025,84.8,3089182.6
Madurai,Bitter Gourd,2025-12,2025,84.8,2682248.56
Madurai,Black Gram,2005-08,2005,66.4,1567.5
Madurai,Black Gram,2005-09,2005,66.4,11755.8
Madurai,Black Gram,2005-10,2005,66.4,29286.9
Madurai,Black Gram,2005-11,2005,66.4,32630.4
Madurai,Black Gram,2005-12,2005,66.4,48496.5
Madurai,Black Gram,2006-01,2006,67.3,34764.3
Madurai,Black Gram,2006-02,2006,67.3,27864.0
Madurai,Black Gram,2006-03,2006,67.3,16529.4
Madurai,Black Gram,2006-04,2006,67.3,14922.0
Madurai,Black Gram,2006-05,2006,67.3,11295.9
Madurai,Black Gram,2006-06,2006,67.3,15566.4
Madurai,Black Gram,2006-07,2006,67.3,14434.8
Madurai,Black Gram,2006-08,2006,67.3,18937.8
Madurai,Black Gram,2006-09,2006,67.3,24893.1
Madurai,Black Gram,2006-10,2006,67.3,20832.6
Madurai,Black Gram,2006-11,2006,67.3,17931.3
Madurai,Black Gram,2006-12,2006,67.3,27155.7
Madurai,Black Gram,2007-01,2007,68.5,25278.3
Madurai,Black Gram,2007-02,2007,68.5,10098.9
Madurai,Black Gram,2007-03,2007,68.5,12051.9
Madurai,Black Gram,2007-04,2007,68.5,1953.6
Madurai,Black Gram,2007-05,2007,68.5,3056.4
Madurai,Black Gram,2007-06,2007,68.5,24106.2
Madurai,Black Gram,2007-07,2007,68.5,29844.0
Madurai,Black Gram,2007-08,2007,68.5,35229.0
Madurai,Black Gram,2007-09,2007,68.5,36146.7
Madurai,Black Gram,2007-10,2007,68.5,43796.1
Madurai,Black Gram,2007-11,2007,68.5,17089.5
Madurai,Black Gram,2007-12,2007,68.5,5172.6
Madurai,Black Gram,2008-01,2008,69.2,36880.2
Madurai,Black Gram,2008-02,2008,69.2,30848.7
Madurai,Black Gram,2008-03,2008,69.2,2188.8
Madurai,Black Gram,2008-07,2008,69.2,1303.2
Madurai,Black Gram,2009-04,2009,70.4,972.0
Madurai,Black Gram,2009-12,2009,70.4,12336.0
Madurai,Black Gram,2010-01,2010,71.3,29788.2
Madurai,Black Gram,2010-02,2010,71.3,38616.9
Madurai,Black Gram,2010-03,2010,71.3,21944.4
Madurai,Black Gram,2011-06,2011,72.1,24733.2
Madurai,Black Gram,2011-07,2011,72.1,23004.9
Madurai,Black Gram,2011-08,2011,72.1,25527.9
Madurai,Black Gram,2011-09,2011,72.1,25680.0
Madurai,Black Gram,2011-10,2011,72.1,22469.4
Madurai,Black Gram,2011-11,2011,72.1,19958.7
Madurai,Bottle Gourd,2024-06,2024,83.9,384961.2
Madurai,Bottle Gourd,2024-07,2024,83.9,2123729.0
Madurai,Bottle Gourd,2024-08,2024,83.9,2605093.96
Madurai,Bottle Gourd,2024-09,2024,83.9,2805222.0
Madurai,Bottle Gourd,2024-10,2024,83.9,3169909.64
Madurai,Bottle Gourd,2024-11,2024,83.9,2560398.16
Madurai,Bottle Gourd,2024-12,2024,83.9,2540567.12
Madurai,Bottle Gourd,2025-01,2025,84.8,2626897.52
Madurai,Bottle Gourd,2025-02,2025,84.8,2055887.12
Madurai,Bottle Gourd,2025-03,2025,84.8,1993660.48
Madurai,Bottle Gourd,2025-04,2025,84.8,1802666.32
Madurai,Bottle Gourd,2025-05,2025,84.8,1581631.2
Madurai,Bottle Gourd,2025-06,2025,84.8,1501732.4
Madurai,Bottle Gourd,2025-07,2025,84.8,2178371.72
Madurai,Bottle Gourd,2025-08,2025,84.8,2263733.64
Madurai,Bottle Gourd,2025-09,2025,84.8,3007443.04
Madurai,Bottle Gourd,2025-10,2025,84.8,3190168.48
Madurai,Bottle Gourd,2025-11,2025,84.8,4209427.6
Madurai,Bottle Gourd,2025-12,2025,84.8,3637937.52
Madurai,Brinjal,2005-09,2005,66.4,59145.6
Madurai,Brinjal,2005-11,2005,66.4,31623.6
Madurai,Brinjal,2005-12,2005,66.4,34782.0
Madurai,Brinjal,2006-01,2006,67.3,32749.2
Madurai,Brinjal,2006-02,2006,67.3,30142.4
Madurai,Brinjal,2006-03,2006,67.3,56616.8
Madurai,Brinjal,2006-04,2006,67.3,106836.0
Madurai,Brinjal,2009-02,2009,70.4,23257.2
Madurai,Brinjal,2009-03,2009,70.4,96472.8
Madurai,Brinjal,2024-06,2024,83.9,660839.4
Madurai,Brinjal,2024-07,2024,83.9,2908718.16
Madurai,Brinjal,2024-08,2024,83.9,3975180.44
Madurai,Brinjal,2024-09,2024,83.9,4246500.44
Madurai,Brinjal,2024-10,2024,83.9,4115982.76
Madurai,Brinjal,2024-11,2024,83.9,3850051.12
Madurai,Brinjal,2024-12,2024,83.9,4209707.32
Madurai,Brinjal,2025-01,2025,84.8,4072031.44
Madurai,Brinjal,2025-02,2025,84.8,3495971.64
Madurai,Brinjal,2025-03,2025,84.8,3289215.88
Madurai,Brinjal,2025-04,2025,84.8,2873471.44
Madurai,Brinjal,2025-05,2025,84.8,2854567.92
Madurai,Brinjal,2025-06,2025,84.8,2700734.96
Madurai,Brinjal,2025-07,2025,84.8,2670084.4
Madurai,Brinjal,2025-08,2025,84.8,2041353.4
Madurai,Brinjal,2025-09,2025,84.8,2787009.2
Madurai,Brinjal,2025-10,2025,84.8,2948474.24
Madurai,Brinjal,2025-11,2025,84.8,4185499.6
Madurai,Brinjal,2025-12,2025,84.8,3770096.8
Madurai,Cabbage,2009-02,2009,70.4,40755.2
Madurai,Cabbage,2009-03,2009,70.4,20377.6
Madurai,Cabbage,2024-07,2024,83.9,996533.76
Madurai,Cabbage,2024-08,2024,83.9,1995656.8
Madurai,Cabbage,2024-09,2024,83.9,1928192.32
Madurai,Cabbage,2024-10,2024,83.9,2049552.24
Madurai,Cabbage,2024-11,2024,83.9,1987997.6
Madurai,Cabbage,2024-12,2024,83.9,1831521.76
Madurai,Cabbage,2025-01,2025,84.8,1952531.92
Madurai,Cabbage,2025-02,2025,84.8,1582508.48
Madurai,Cabbage,2025-03,2025,84.8,1445933.76
Madurai,Cabbage,2025-04,2025,84.8,1339986.24
Madurai,Cabbage,2025-05,2025,84.8,1333235.04
Madurai,Cabbage,2025-06,2025,84.8,1124527.04
Madurai,Cabbage,2025-07,2025,84.8,1408370.72
Madurai,Cabbage,2025-08,2025,84.8,1472580.32
Madurai,Cabbage,2025-09,2025,84.8,2033093.76
Madurai,Cabbage,2025-10,2025,84.8,2083218.2
Madurai,Cabbage,2025-11,2025,84.8,3011138.88
Madurai,Cabbage,2025-12,2025,84.8,2424976.32
Madurai,Capsicum,2024-07,2024,83.9,980962.92
Madurai,Capsicum,2024-08,2024,83.9,1979788.04
Madurai,Capsicum,2024-09,2024,83.9,1928192.32
Madurai,Capsicum,2024-10,2024,83.9,2015151.36
Madurai,Capsicum,2024-11,2024,83.9,1987997.6
Madurai,Capsicum,2024-12,2024,83.9,1831521.76
Madurai,Capsicum,2025-01,2025,84.8,1920648.24
Madurai,Capsicum,2025-02,2025,84.8,1582508.48
Madurai,Capsicum,2025-03,2025,84.8,1445933.76
Madurai,Capsicum,2025-04,2025,84.8,1339986.24
Madurai,Capsicum,2025-05,2025,84.8,1333235.04
Madurai,Capsicum,2025-06,2025,84.8,1124527.04
Madurai,Capsicum,2025-07,2025,84.8,1394570.88
Madurai,Capsicum,2025-08,2025,84.8,1472580.32
Madurai,Capsicum,2025-09,2025,84.8,2033093.76
Madurai,Capsicum,2025-10,2025,84.8,2063670.24
Madurai,Capsicum,2025-11,2025,84.8,3011138.88
Madurai,Capsicum,2025-12,2025,84.8,2424976.32
Madurai,Carrot,2009-02,2009,70.4,40155.2
Madurai,Carrot,2009-03,2009,70.4,42142.0
Madurai,Carrot,2024-07,2024,83.9,967229.12
Madurai,Carrot,2024-08,2024,83.9,1885764.32
Madurai,Carrot,2024-09,2024,83.9,1755086.4
Madurai,Carrot,2024-10,2024,83.9,1960150.48
Madurai,Carrot,2024-11,2024,83.9,1895659.48
Madurai,Carrot,2024-12,2024,83.9,1648632.64
Madurai,Carrot,2025-01,2025,84.8,1839211.76
Madurai,Carrot,2025-02,2025,84.8,1440635.84
Madurai,Carrot,2025-03,2025,84.8,1310612.16
Madurai,Carrot,2025-04,2025,84.8,1251682.24
Madurai,Carrot,2025-05,2025,84.8,1230820.8
Madurai,Carrot,2025-06,2025,84.8,972204.8
Madurai,Carrot,2025-07,2025,84.8,1348287.68
Madurai,Carrot,2025-08,2025,84.8,1418620.32
Madurai,Carrot,2025-09,2025,84.8,1953969.28
Madurai,Carrot,2025-10,2025,84.8,1991327.8
Madurai,Carrot,2025-11,2025,84.8,2864427.2
Madurai,Carrot,2025-12,2025,84.8,2229202.24
Madurai,Cauliflower,2024-07,2024,83.9,996533.76
Madurai,Cauliflower,2024-08,2024,83.9,1946787.44
Madurai,Cauliflower,2024-09,2024,83.9,1928192.32
Madurai,Cauliflower,2024-10,2024,83.9,2017634.4
Madurai,Cauliflower,2024-11,2024,83.9,1971297.8
Madurai,Cauliflower,2024-12,2024,83.9,1831521.76
Madurai,Cauliflower,2025-01,2025,84.8,1936590.08
Madurai,Cauliflower,2025-02,2025,84.8,1582508.48
Madurai,Cauliflower,2025-03,2025,84.8,1445933.76
Madurai,Cauliflower,2025-04,2025,84.8,1339986.24
Madurai,Cauliflower,2025-05,2025,84.8,1300356.48
Madurai,Cauliflower,2025-06,2025,84.8,1112147.36
Madurai,Cauliflower,2025-07,2025,84.8,1395221.88
Madurai,Cauliflower,2025-08,2025,84.8,1459012.6
Madurai,Cauliflower,2025-09,2025,84.8,1982081.28
Madurai,Cauliflower,2025-10,2025,84.8,2063670.24
Madurai,Cauliflower,2025-11,2025,84.8,3011138.88
Madurai,Cauliflower,2025-12,2025,84.8,2424976.32
Madurai,Chilli,2002-11,2002,63.3,4087.44
Madurai,Chilli,2002-12,2002,63.3,13262.4
Madurai,Chilli,2003-01,2003,64.5,16572.48
Madurai,Chilli,2003-02,2003,64.5,12417.12
Madurai,Chilli,2003-03,2003,64.5,5001.12
Madurai,Chilli,2003-05,2003,64.5,3239.52
Madurai,Chilli,2003-06,2003,64.5,1004.88
Madurai,Chilli,2004-02,2004,65.1,3826.8
Madurai,Chilli,2004-03,2004,65.1,27478.56
Madurai,Chilli,2004-04,2004,65.1,17298.72
Madurai,Chilli,2004-05,2004,65.1,17096.64
Madurai,Chilli,2004-06,2004,65.1,22313.04
Madurai,Chilli,2004-07,2004,65.1,27026.4
Madurai,Chilli,2004-08,2004,65.1,25366.08
Madurai,Chilli,2004-09,2004,65.1,31511.52
Madurai,Chilli,2004-10,2004,65.1,39679.2
Madurai,Chilli,2004-11,2004,65.1,39870.72
Madurai,Chilli,2004-12,2004,65.1,29981.76
Madurai,Chilli,2005-03,2005,66.4,25776.72
Madurai,Chilli,2005-04,2005,66.4,18589.44
Madurai,Chilli,2005-05,2005,66.4,11284.32
Madurai,Chilli,2005-06,2005,66.4,10154.88
Madurai,Chilli,2005-07,2005,66.4,1672.32
Madurai,Chilli,2005-08,2005,66.4,14640.72
Madurai,Chilli,2005-09,2005,66.4,28955.04
Madurai,Chilli,2005-10,2005,66.4,18940.08
Madurai,Chilli,2005-11,2005,66.4,16191.6
Madurai,Chilli,2005-12,2005,66.4,13442.16
Madurai,Chilli,2006-01,2006,67.3,20199.6
Madurai,Chilli,2006-02,2006,67.3,35403.12
Madurai,Chilli,2006-03,2006,67.3,33578.64
Madurai,Chilli,2006-04,2006,67.3,35199.36
Madurai,Chilli,2006-05,2006,67.3,25085.52
Madurai,Chilli,2006-06,2006,67.3,17724.96
Madurai,Chilli,2006-07,2006,67.3,16473.6
Madurai,Chilli,2006-08,2006,67.3,20408.4
Madurai,Chilli,2006-09,2006,67.3,27782.16
Madurai,Chilli,2006-10,2006,67.3,19969.68
Madurai,Chilli,2006-11,2006,67.3,18140.4
Madurai,Chilli,2006-12,2006,67.3,25490.4
Madurai,Chilli,2007-01,2007,68.5,27251.28
Madurai,Chilli,2007-02,2007,68.5,18931.2
Madurai,Chilli,2007-03,2007,68.5,29405.76
Madurai,Chilli,2007-04,2007,68.5,9055.92
Madurai,Chilli,2007-05,2007,68.5,2162.4
Madurai,Chilli,2007-09,2007,68.5,5791.68
Madurai,Chilli,2007-10,2007,68.5,42321.12
Madurai,Chilli,2007-11,2007,68.5,18198.0
Madurai,Chilli,2007-12,2007,68.5,2994.48
Madurai,Chilli,2008-01,2008,69.2,43380.48
Madurai,Chilli,2008-02,2008,69.2,43520.16
Madurai,Chilli,2008-03,2008,69.2,3069.84
Madurai,Chilli,2008-07,2008,69.2,1715.76
Madurai,Chilli,2009-02,2009,70.4,5262.72
Madurai,Chilli,2009-03,2009,70.4,2631.36
Madurai,Chilli,2009-09,2009,70.4,11842.56
Madurai,Chilli,2024-06,2024,83.9,72926.49
Madurai,Chilli,2024-07,2024,83.9,384198.19
Madurai,Chilli,2024-08,2024,83.9,514058.16
Madurai,Chilli,2024-09,2024,83.9,521463.91
Madurai,Chilli,2024-10,2024,83.9,548527.68
Madurai,Chilli,2024-11,2024,83.9,488982.46
Madurai,Chilli,2024-12,2024,83.9,510483.2
Madurai,Chilli,2025-01,2025,84.8,561854.04
Madurai,Chilli,2025-02,2025,84.8,459569.12
Madurai,Chilli,2025-03,2025,84.8,459908.64
Madurai,Chilli,2025-04,2025,84.8,416398.13
Madurai,Chilli,2025-05,2025,84.8,392343.94
Madurai,Chilli,2025-06,2025,84.8,371873.76
Madurai,Chilli,2025-07,2025,84.8,407329.62
Madurai,Chilli,2025-08,2025,84.8,374596.9
Madurai,Chilli,2025-09,2025,84.8,454976.06
Madurai,Chilli,2025-10,2025,84.8,481773.55
Madurai,Chilli,2025-11,2025,84.8,703469.2
Madurai,Chilli,2025-12,2025,84.8,632149.28
Madurai,Chow Chow,2024-07,2024,83.9,1157400.4
Madurai,Chow Chow,2024-08,2024,83.9,2271531.68
Madurai,Chow Chow,2024-09,2024,83.9,2426571.68
Madurai,Chow Chow,2024-10,2024,83.9,2359962.04
Madurai,Chow Chow,2024-11,2024,83.9,2191926.04
Madurai,Chow Chow,2024-12,2024,83.9,2405547.04
